time,open,high,low,close,volume
2026-05-07 02:19:00+00:00,63426.09,63527.19,63370.96,63443.75,37.15
2026-05-07 02:20:00+00:00,63443.75,63494.60,63418.30,63440.25,99.74
2026-05-07 02:21:00+00:00,63440.25,63510.12,63330.29,63477.55,43.02
2026-05-07 02:22:00+00:00,63477.55,63598.44,63341.90,63564.02,25.25
2026-05-07 02:23:00+00:00,63564.02,63648.03,63533.41,63607.65,14.07
2026-05-07 02:24:00+00:00,63607.65,63676.23,63507.27,63552.11,98.34
2026-05-07 02:25:00+00:00,63552.11,63623.53,63507.22,63547.78,21.60
2026-05-07 02:26:00+00:00,63547.78,63595.55,63467.75,63531.29,46.12
2026-05-07 02:27:00+00:00,63531.29,63588.41,63468.56,63517.13,49.67
2026-05-07 02:28:00+00:00,63517.13,63562.46,63352.07,63469.64,83.60
2026-05-07 02:29:00+00:00,63469.64,63509.20,63358.59,63453.62,15.00
2026-05-07 02:30:00+00:00,63453.62,63560.15,63326.02,63411.22,45.43
2026-05-07 02:31:00+00:00,63411.22,63452.43,63395.16,63423.04,58.77
2026-05-07 02:32:00+00:00,63423.04,63471.28,63408.97,63423.63,1.02
2026-05-07 02:33:00+00:00,63423.63,63499.05,63296.58,63368.65,69.66
2026-05-07 02:34:00+00:00,63368.65,63446.28,63254.87,63302.57,54.83
2026-05-07 02:35:00+00:00,63302.57,63394.51,63214.17,63283.21,89.96
2026-05-07 02:36:00+00:00,63283.21,63325.61,63246.73,63306.85,24.26
2026-05-07 02:37:00+00:00,63306.85,63340.66,63271.37,63324.54,65.56
2026-05-07 02:38:00+00:00,63324.54,63340.36,63299.56,63320.87,88.25
2026-05-07 02:39:00+00:00,63320.87,63503.92,63067.09,63194.10,69.28
2026-05-07 02:40:00+00:00,63194.10,63231.06,63119.69,63174.20,5.81
2026-05-07 02:41:00+00:00,63174.20,63188.71,63126.61,63144.97,9.14
2026-05-07 02:42:00+00:00,63144.97,63166.42,63119.02,63131.12,83.83
2026-05-07 02:43:00+00:00,63131.12,63158.93,63010.57,63083.71,19.43
2026-05-07 02:44:00+00:00,63083.71,63168.50,63042.56,63066.18,56.05
2026-05-07 02:45:00+00:00,63066.18,63116.41,63026.59,63039.85,16.51
2026-05-07 02:46:00+00:00,63039.85,63312.35,62890.30,63141.73,13.33
2026-05-07 02:47:00+00:00,63141.73,63228.53,63066.79,63167.33,61.28
2026-05-07 02:48:00+00:00,63167.33,63212.05,63102.47,63158.84,14.70
2026-05-07 02:49:00+00:00,63158.84,63175.88,63135.28,63155.87,77.07
2026-05-07 02:50:00+00:00,63155.87,63187.08,63105.03,63150.21,8.13
2026-05-07 02:51:00+00:00,63150.21,63194.44,63140.51,63156.22,45.60
2026-05-07 02:52:00+00:00,63156.22,63228.39,63112.61,63139.69,30.86
2026-05-07 02:53:00+00:00,63139.69,63164.03,63087.09,63137.87,41.49
2026-05-07 02:54:00+00:00,63137.87,63203.89,63038.44,63175.72,83.64
2026-05-07 02:55:00+00:00,63175.72,63240.92,63084.73,63206.17,98.43
2026-05-07 02:56:00+00:00,63206.17,63280.26,63157.53,63216.75,78.09
2026-05-07 02:57:00+00:00,63216.75,63295.41,63143.21,63266.26,56.44
2026-05-07 02:58:00+00:00,63266.26,63302.29,63230.75,63273.63,59.26
2026-05-07 02:59:00+00:00,63273.63,63364.77,63121.27,63235.10,27.47
2026-05-07 03:00:00+00:00,63235.10,63338.73,63043.86,63167.48,3.15
2026-05-07 03:01:00+00:00,63167.48,63179.22,63121.84,63139.90,44.72
2026-05-07 03:02:00+00:00,63139.90,63181.48,63085.89,63136.36,91.06
2026-05-07 03:03:00+00:00,63136.36,63222.11,63079.39,63150.34,13.13
2026-05-07 03:04:00+00:00,63150.34,63241.07,63073.30,63190.13,49.28
2026-05-07 03:05:00+00:00,63190.13,63251.57,63093.04,63167.15,84.09
2026-05-07 03:06:00+00:00,63167.15,63241.64,63096.70,63135.39,64.29
2026-05-07 03:07:00+00:00,63135.39,63195.35,63084.51,63163.54,53.37
2026-05-07 03:08:00+00:00,63163.54,63269.62,63085.50,63207.14,45.92
2026-05-07 03:09:00+00:00,63207.14,63256.07,63127.40,63187.82,20.59
2026-05-07 03:10:00+00:00,63187.82,63275.89,63113.44,63199.49,27.57
2026-05-07 03:11:00+00:00,63199.49,63289.21,63155.79,63250.65,69.59
2026-05-07 03:12:00+00:00,63250.65,63355.94,63157.86,63261.68,59.61
2026-05-07 03:13:00+00:00,63261.68,63270.90,63250.32,63258.42,78.51
2026-05-07 03:14:00+00:00,63258.42,63361.00,63070.98,63178.19,31.19
2026-05-07 03:15:00+00:00,63178.19,63293.89,63088.64,63227.44,64.37
2026-05-07 03:16:00+00:00,63227.44,63287.08,63196.11,63250.78,45.68
2026-05-07 03:17:00+00:00,63250.78,63266.63,63242.39,63254.39,42.05
2026-05-07 03:18:00+00:00,63254.39,63285.73,63211.21,63235.53,58.80
2026-05-07 03:19:00+00:00,63235.53,63290.22,63124.64,63186.96,29.93
2026-05-07 03:20:00+00:00,63186.96,63199.31,63172.28,63182.02,13.72
2026-05-07 03:21:00+00:00,63182.02,63229.66,63141.59,63176.80,41.19
2026-05-07 03:22:00+00:00,63176.80,63312.92,63078.24,63217.37,73.99
2026-05-07 03:23:00+00:00,63217.37,63323.08,63098.28,63170.14,85.97
2026-05-07 03:24:00+00:00,63170.14,63337.65,63124.53,63223.78,58.03
2026-05-07 03:25:00+00:00,63223.78,63268.35,63170.54,63223.95,16.52
2026-05-07 03:26:00+00:00,63223.95,63371.93,63186.43,63267.94,46.56
2026-05-07 03:27:00+00:00,63267.94,63340.61,63159.18,63229.86,67.27
2026-05-07 03:28:00+00:00,63229.86,63268.26,63139.85,63241.88,61.52
2026-05-07 03:29:00+00:00,63241.88,63417.96,63189.82,63287.15,84.10
2026-05-07 03:30:00+00:00,63287.15,63349.52,63231.19,63290.34,87.15
2026-05-07 03:31:00+00:00,63290.34,63395.83,63186.95,63233.23,15.72
2026-05-07 03:32:00+00:00,63233.23,63256.47,63201.00,63219.50,40.07
2026-05-07 03:33:00+00:00,63219.50,63279.23,63195.11,63238.70,58.89
2026-05-07 03:34:00+00:00,63238.70,63296.96,63113.50,63184.34,98.44
2026-05-07 03:35:00+00:00,63184.34,63235.28,63096.71,63128.33,83.12
2026-05-07 03:36:00+00:00,63128.33,63169.86,63117.50,63136.11,75.46
2026-05-07 03:37:00+00:00,63136.11,63233.65,63072.96,63098.90,2.47
2026-05-07 03:38:00+00:00,63098.90,63161.76,63001.64,63123.60,83.68
2026-05-07 03:39:00+00:00,63123.60,63225.27,63029.30,63077.85,25.34
2026-05-07 03:40:00+00:00,63077.85,63105.12,62914.48,63007.13,40.84
2026-05-07 03:41:00+00:00,63007.13,63047.31,62873.02,62976.61,75.36
2026-05-07 03:42:00+00:00,62976.61,63088.05,62957.25,63032.04,71.55
2026-05-07 03:43:00+00:00,63032.04,63109.93,62934.50,62998.22,34.48
2026-05-07 03:44:00+00:00,62998.22,63075.86,62954.96,62996.90,70.06
2026-05-07 03:45:00+00:00,62996.90,63031.77,62950.70,63005.14,18.10
2026-05-07 03:46:00+00:00,63005.14,63036.05,62932.05,62968.08,73.68
2026-05-07 03:47:00+00:00,62968.08,63086.80,62909.42,63008.31,63.10
2026-05-07 03:48:00+00:00,63008.31,63028.52,62978.18,63013.93,48.16
2026-05-07 03:49:00+00:00,63013.93,63068.06,62937.72,63029.71,69.12
2026-05-07 03:50:00+00:00,63029.71,63055.28,62925.94,62964.93,93.90
2026-05-07 03:51:00+00:00,62964.93,63026.85,62825.97,62897.66,55.80
2026-05-07 03:52:00+00:00,62897.66,62949.83,62753.15,62792.54,31.49
2026-05-07 03:53:00+00:00,62792.54,62834.32,62749.34,62784.36,64.65
2026-05-07 03:54:00+00:00,62784.36,62809.70,62741.86,62774.69,29.21
2026-05-07 03:55:00+00:00,62774.69,62890.70,62661.31,62800.97,97.14
2026-05-07 03:56:00+00:00,62800.97,62904.13,62760.75,62856.04,24.22
2026-05-07 03:57:00+00:00,62856.04,62891.95,62808.62,62845.45,29.45
2026-05-07 03:58:00+00:00,62845.45,62867.41,62825.24,62834.30,50.24
2026-05-07 03:59:00+00:00,62834.30,62883.81,62805.50,62850.31,81.79
2026-05-07 04:00:00+00:00,62850.31,62957.58,62772.46,62907.07,25.67
2026-05-07 04:01:00+00:00,62907.07,62928.96,62821.97,62874.94,79.28
2026-05-07 04:02:00+00:00,62874.94,62937.97,62792.75,62897.59,80.81
2026-05-07 04:03:00+00:00,62897.59,62946.32,62840.48,62887.26,96.82
2026-05-07 04:04:00+00:00,62887.26,62910.74,62833.94,62873.63,48.65
2026-05-07 04:05:00+00:00,62873.63,62976.20,62826.24,62903.43,66.84
2026-05-07 04:06:00+00:00,62903.43,62923.88,62810.99,62872.58,70.84
2026-05-07 04:07:00+00:00,62872.58,62926.90,62729.00,62831.26,79.71
2026-05-07 04:08:00+00:00,62831.26,62897.33,62803.31,62855.41,69.14
2026-05-07 04:09:00+00:00,62855.41,62879.67,62805.42,62853.50,38.89
2026-05-07 04:10:00+00:00,62853.50,62901.81,62771.26,62842.59,40.09
2026-05-07 04:11:00+00:00,62842.59,62891.39,62800.70,62836.60,8.18
2026-05-07 04:12:00+00:00,62836.60,62864.08,62815.45,62854.40,45.37
2026-05-07 04:13:00+00:00,62854.40,62940.23,62802.33,62839.48,55.45
2026-05-07 04:14:00+00:00,62839.48,62919.67,62811.17,62867.44,12.37
2026-05-07 04:15:00+00:00,62867.44,62896.93,62839.81,62882.13,75.72
2026-05-07 04:16:00+00:00,62882.13,62983.80,62823.13,62937.17,87.00
2026-05-07 04:17:00+00:00,62937.17,63013.15,62823.26,62984.07,13.91
2026-05-07 04:18:00+00:00,62984.07,63115.80,62932.47,63015.54,33.06
2026-05-07 04:19:00+00:00,63015.54,63084.73,62922.66,63006.91,61.83
2026-05-07 04:20:00+00:00,63006.91,63037.27,62979.13,63010.43,40.40
2026-05-07 04:21:00+00:00,63010.43,63070.59,62903.35,62987.05,56.75
2026-05-07 04:22:00+00:00,62987.05,63203.41,62829.06,63094.03,36.28
2026-05-07 04:23:00+00:00,63094.03,63106.96,63062.80,63084.67,2.00
2026-05-07 04:24:00+00:00,63084.67,63156.94,63059.92,63104.78,57.98
2026-05-07 04:25:00+00:00,63104.78,63204.48,62987.66,63155.33,6.23
2026-05-07 04:26:00+00:00,63155.33,63223.14,63023.69,63102.73,97.93
2026-05-07 04:27:00+00:00,63102.73,63151.13,63025.95,63070.52,38.22
2026-05-07 04:28:00+00:00,63070.52,63089.67,63033.94,63054.65,43.15
2026-05-07 04:29:00+00:00,63054.65,63073.58,62967.89,63016.11,3.06
2026-05-07 04:30:00+00:00,63016.11,63114.37,62905.81,62967.26,42.17
2026-05-07 04:31:00+00:00,62967.26,63030.47,62891.75,62946.86,9.42
2026-05-07 04:32:00+00:00,62946.86,63074.40,62862.12,62994.85,60.15
2026-05-07 04:33:00+00:00,62994.85,63048.77,62934.51,63021.37,92.96
2026-05-07 04:34:00+00:00,63021.37,63056.02,63005.09,63021.83,96.50
2026-05-07 04:35:00+00:00,63021.83,63047.54,62990.52,63022.04,7.11
2026-05-07 04:36:00+00:00,63022.04,63101.55,62862.61,62958.40,51.84
2026-05-07 04:37:00+00:00,62958.40,63032.39,62937.45,62983.90,72.77
2026-05-07 04:38:00+00:00,62983.90,63019.02,62968.78,62999.18,24.83
2026-05-07 04:39:00+00:00,62999.18,63083.30,62914.70,62957.45,31.49
2026-05-07 04:40:00+00:00,62957.45,62985.80,62912.09,62964.46,54.24
2026-05-07 04:41:00+00:00,62964.46,62983.55,62948.15,62956.38,36.23
2026-05-07 04:42:00+00:00,62956.38,62998.31,62887.81,62936.01,1.95
2026-05-07 04:43:00+00:00,62936.01,63036.32,62799.05,62897.88,84.42
2026-05-07 04:44:00+00:00,62897.88,62925.66,62853.33,62871.61,58.07
2026-05-07 04:45:00+00:00,62871.61,62943.10,62758.04,62835.28,55.65
2026-05-07 04:46:00+00:00,62835.28,62889.25,62808.04,62851.93,77.29
2026-05-07 04:47:00+00:00,62851.93,62903.05,62839.92,62864.95,97.12
2026-05-07 04:48:00+00:00,62864.95,62931.65,62785.19,62876.36,76.63
2026-05-07 04:49:00+00:00,62876.36,62898.50,62855.33,62868.73,75.15
2026-05-07 04:50:00+00:00,62868.73,62896.08,62810.70,62852.61,99.66
2026-05-07 04:51:00+00:00,62852.61,62966.12,62758.83,62928.95,51.71
2026-05-07 04:52:00+00:00,62928.95,63009.18,62770.77,62857.93,12.83
2026-05-07 04:53:00+00:00,62857.93,62959.79,62840.14,62902.34,55.95
2026-05-07 04:54:00+00:00,62902.34,62937.58,62889.23,62914.96,68.50
2026-05-07 04:55:00+00:00,62914.96,62930.77,62903.32,62916.84,84.01
2026-05-07 04:56:00+00:00,62916.84,62966.37,62844.24,62896.90,84.37
2026-05-07 04:57:00+00:00,62896.90,62927.77,62848.19,62887.92,84.33
2026-05-07 04:58:00+00:00,62887.92,62916.90,62828.38,62842.47,90.30
2026-05-07 04:59:00+00:00,62842.47,62930.01,62737.55,62789.47,52.15
2026-05-07 05:00:00+00:00,62789.47,62839.82,62754.44,62784.57,5.64
2026-05-07 05:01:00+00:00,62784.57,62884.55,62634.46,62721.54,4.85
2026-05-07 05:02:00+00:00,62721.54,62835.20,62697.46,62752.47,36.66
2026-05-07 05:03:00+00:00,62752.47,62859.92,62692.23,62793.78,49.98
2026-05-07 05:04:00+00:00,62793.78,62874.61,62553.91,62663.64,89.33
2026-05-07 05:05:00+00:00,62663.64,62770.75,62533.30,62604.65,43.46
2026-05-07 05:06:00+00:00,62604.65,62640.70,62574.94,62614.25,69.88
2026-05-07 05:07:00+00:00,62614.25,62647.15,62580.35,62621.59,80.78
2026-05-07 05:08:00+00:00,62621.59,62676.60,62544.91,62625.15,52.21
2026-05-07 05:09:00+00:00,62625.15,62739.31,62588.91,62640.39,96.92
2026-05-07 05:10:00+00:00,62640.39,62748.92,62596.14,62667.85,78.47
2026-05-07 05:11:00+00:00,62667.85,62795.66,62647.28,62699.80,55.58
2026-05-07 05:12:00+00:00,62699.80,62850.65,62608.79,62766.56,81.12
2026-05-07 05:13:00+00:00,62766.56,62778.15,62751.24,62766.96,54.38
2026-05-07 05:14:00+00:00,62766.96,62850.22,62719.95,62798.88,87.83
2026-05-07 05:15:00+00:00,62798.88,62833.42,62714.56,62737.17,44.20
2026-05-07 05:16:00+00:00,62737.17,62812.01,62687.42,62731.64,4.59
2026-05-07 05:17:00+00:00,62731.64,62764.67,62611.61,62685.20,16.42
2026-05-07 05:18:00+00:00,62685.20,62781.77,62613.25,62737.06,98.79
2026-05-07 05:19:00+00:00,62737.06,62897.08,62664.32,62824.44,99.60
2026-05-07 05:20:00+00:00,62824.44,62906.11,62797.78,62844.29,92.39
2026-05-07 05:21:00+00:00,62844.29,62874.80,62719.11,62794.72,43.29
2026-05-07 05:22:00+00:00,62794.72,62819.46,62724.56,62789.93,46.06
2026-05-07 05:23:00+00:00,62789.93,62820.28,62768.14,62790.50,59.17
2026-05-07 05:24:00+00:00,62790.50,62831.45,62752.04,62797.45,42.56
2026-05-07 05:25:00+00:00,62797.45,62861.43,62760.91,62837.97,13.15
2026-05-07 05:26:00+00:00,62837.97,62908.67,62799.43,62873.42,58.55
2026-05-07 05:27:00+00:00,62873.42,62982.18,62734.32,62773.05,52.81
2026-05-07 05:28:00+00:00,62773.05,62884.97,62702.99,62824.03,39.81
2026-05-07 05:29:00+00:00,62824.03,62860.40,62793.83,62804.82,91.29
2026-05-07 05:30:00+00:00,62804.82,62882.46,62752.24,62783.27,78.05
2026-05-07 05:31:00+00:00,62783.27,62863.12,62742.05,62836.17,64.03
2026-05-07 05:32:00+00:00,62836.17,62908.59,62757.23,62825.62,29.33
2026-05-07 05:33:00+00:00,62825.62,62866.98,62701.23,62773.51,69.77
2026-05-07 05:34:00+00:00,62773.51,62840.10,62599.41,62723.15,37.54
2026-05-07 05:35:00+00:00,62723.15,62778.12,62682.82,62724.87,6.12
2026-05-07 05:36:00+00:00,62724.87,62810.32,62626.68,62758.58,50.15
2026-05-07 05:37:00+00:00,62758.58,62859.23,62698.79,62814.66,62.50
2026-05-07 05:38:00+00:00,62814.66,62832.54,62790.35,62807.77,21.38
2026-05-07 05:39:00+00:00,62807.77,62822.26,62749.48,62789.67,54.10
2026-05-07 05:40:00+00:00,62789.67,62925.88,62724.54,62850.39,2.66
2026-05-07 05:41:00+00:00,62850.39,62874.78,62740.61,62832.68,38.90
2026-05-07 05:42:00+00:00,62832.68,62949.63,62793.99,62887.21,71.99
2026-05-07 05:43:00+00:00,62887.21,62923.27,62811.32,62895.60,58.68
2026-05-07 05:44:00+00:00,62895.60,62949.83,62852.83,62904.10,14.78
2026-05-07 05:45:00+00:00,62904.10,62915.24,62864.72,62894.77,69.07
2026-05-07 05:46:00+00:00,62894.77,62916.40,62866.76,62905.51,43.08
2026-05-07 05:47:00+00:00,62905.51,62924.05,62826.70,62887.54,9.83
2026-05-07 05:48:00+00:00,62887.54,62958.90,62837.53,62861.48,88.11
2026-05-07 05:49:00+00:00,62861.48,62873.31,62844.40,62855.95,19.82
2026-05-07 05:50:00+00:00,62855.95,62877.54,62779.91,62831.00,19.68
2026-05-07 05:51:00+00:00,62831.00,62875.52,62797.46,62842.03,19.79
2026-05-07 05:52:00+00:00,62842.03,62914.48,62816.85,62844.82,67.20
2026-05-07 05:53:00+00:00,62844.82,62858.33,62812.97,62834.51,77.65
2026-05-07 05:54:00+00:00,62834.51,62909.95,62760.45,62826.55,23.23
2026-05-07 05:55:00+00:00,62826.55,62863.29,62780.05,62817.52,78.80
2026-05-07 05:56:00+00:00,62817.52,63000.56,62745.86,62882.65,98.71
2026-05-07 05:57:00+00:00,62882.65,62892.79,62854.04,62881.87,2.66
2026-05-07 05:58:00+00:00,62881.87,62941.78,62803.92,62859.03,89.83
2026-05-07 05:59:00+00:00,62859.03,62906.41,62765.63,62847.45,62.05
2026-05-07 06:00:00+00:00,62847.45,62939.08,62806.01,62871.99,51.20
2026-05-07 06:01:00+00:00,62871.99,62917.70,62794.51,62863.99,66.79
2026-05-07 06:02:00+00:00,62863.99,62895.32,62812.37,62857.87,88.43
2026-05-07 06:03:00+00:00,62857.87,62883.68,62833.76,62847.76,73.00
2026-05-07 06:04:00+00:00,62847.76,62880.39,62820.60,62853.53,12.62
2026-05-07 06:05:00+00:00,62853.53,62948.90,62749.21,62867.81,84.89
2026-05-07 06:06:00+00:00,62867.81,62931.77,62797.71,62884.09,4.46
2026-05-07 06:07:00+00:00,62884.09,62966.45,62782.25,62821.98,65.75
2026-05-07 06:08:00+00:00,62821.98,62878.61,62688.30,62781.34,54.58
2026-05-07 06:09:00+00:00,62781.34,62876.44,62629.68,62682.02,28.98
2026-05-07 06:10:00+00:00,62682.02,62772.63,62627.55,62711.73,48.73
2026-05-07 06:11:00+00:00,62711.73,62799.12,62666.30,62752.99,5.51
2026-05-07 06:12:00+00:00,62752.99,62830.69,62683.70,62801.49,74.51
2026-05-07 06:13:00+00:00,62801.49,62814.10,62770.79,62806.44,78.35
2026-05-07 06:14:00+00:00,62806.44,62908.45,62736.85,62849.26,41.02
2026-05-07 06:15:00+00:00,62849.26,62866.46,62814.30,62847.39,27.59
2026-05-07 06:16:00+00:00,62847.39,62891.78,62809.69,62842.37,64.78
2026-05-07 06:17:00+00:00,62842.37,62918.65,62653.92,62783.86,33.19
2026-05-07 06:18:00+00:00,62783.86,62845.49,62704.56,62753.96,84.79
2026-05-07 06:19:00+00:00,62753.96,62812.75,62627.30,62731.24,17.73
2026-05-07 06:20:00+00:00,62731.24,62866.25,62647.61,62765.34,90.45
2026-05-07 06:21:00+00:00,62765.34,62889.81,62687.56,62827.33,67.41
2026-05-07 06:22:00+00:00,62827.33,62884.23,62788.25,62809.20,63.85
2026-05-07 06:23:00+00:00,62809.20,62879.44,62768.34,62822.76,59.46
2026-05-07 06:24:00+00:00,62822.76,62855.13,62794.39,62832.68,57.54
2026-05-07 06:25:00+00:00,62832.68,62926.40,62712.02,62803.07,79.04
2026-05-07 06:26:00+00:00,62803.07,62844.75,62685.15,62737.82,79.90
2026-05-07 06:27:00+00:00,62737.82,62772.23,62667.42,62709.05,60.98
2026-05-07 06:28:00+00:00,62709.05,62805.97,62538.35,62654.59,50.63
2026-05-07 06:29:00+00:00,62654.59,62680.45,62566.62,62642.28,68.83
2026-05-07 06:30:00+00:00,62642.28,62663.85,62600.14,62636.50,89.12
2026-05-07 06:31:00+00:00,62636.50,62646.59,62609.91,62629.24,63.15
2026-05-07 06:32:00+00:00,62629.24,62658.20,62591.12,62622.46,53.49
2026-05-07 06:33:00+00:00,62622.46,62654.25,62612.30,62640.13,47.49
2026-05-07 06:34:00+00:00,62640.13,62676.85,62570.98,62604.69,70.12
2026-05-07 06:35:00+00:00,62604.69,62748.28,62578.81,62637.53,95.40
2026-05-07 06:36:00+00:00,62637.53,62721.52,62514.45,62574.33,68.41
2026-05-07 06:37:00+00:00,62574.33,62581.84,62558.46,62576.18,14.80
2026-05-07 06:38:00+00:00,62576.18,62628.75,62547.40,62590.26,26.66
2026-05-07 06:39:00+00:00,62590.26,62634.57,62544.31,62560.07,64.05
2026-05-07 06:40:00+00:00,62560.07,62621.18,62420.41,62499.83,91.98
2026-05-07 06:41:00+00:00,62499.83,62573.46,62471.59,62523.24,57.85
2026-05-07 06:42:00+00:00,62523.24,62559.82,62450.51,62497.51,33.18
2026-05-07 06:43:00+00:00,62497.51,62613.30,62457.48,62526.28,60.05
2026-05-07 06:44:00+00:00,62526.28,62595.75,62489.77,62554.55,46.20
2026-05-07 06:45:00+00:00,62554.55,62576.19,62535.10,62553.80,89.87
2026-05-07 06:46:00+00:00,62553.80,62590.41,62495.03,62553.22,71.00
2026-05-07 06:47:00+00:00,62553.22,62669.35,62497.62,62589.69,97.43
2026-05-07 06:48:00+00:00,62589.69,62665.70,62538.28,62603.25,5.45
2026-05-07 06:49:00+00:00,62603.25,62695.70,62470.54,62567.74,29.96
2026-05-07 06:50:00+00:00,62567.74,62579.81,62546.51,62573.48,28.51
2026-05-07 06:51:00+00:00,62573.48,62624.24,62504.90,62593.69,87.63
2026-05-07 06:52:00+00:00,62593.69,62627.77,62558.63,62600.74,96.23
2026-05-07 06:53:00+00:00,62600.74,62636.12,62513.56,62607.29,26.06
2026-05-07 06:54:00+00:00,62607.29,62653.73,62537.13,62601.22,52.79
2026-05-07 06:55:00+00:00,62601.22,62610.99,62587.38,62596.24,67.07
2026-05-07 06:56:00+00:00,62596.24,62698.49,62515.62,62560.68,49.46
2026-05-07 06:57:00+00:00,62560.68,62641.43,62469.22,62506.62,88.75
2026-05-07 06:58:00+00:00,62506.62,62593.07,62430.41,62548.19,44.17
2026-05-07 06:59:00+00:00,62548.19,62588.52,62476.91,62523.84,29.94
2026-05-07 07:00:00+00:00,62523.84,62593.38,62463.49,62531.62,72.84
2026-05-07 07:01:00+00:00,62531.62,62620.62,62350.74,62475.00,85.29
2026-05-07 07:02:00+00:00,62475.00,62522.43,62415.71,62480.39,90.41
2026-05-07 07:03:00+00:00,62480.39,62589.39,62376.02,62448.97,76.31
2026-05-07 07:04:00+00:00,62448.97,62660.18,62387.64,62559.31,52.80
2026-05-07 07:05:00+00:00,62559.31,62627.12,62433.59,62520.71,21.62
2026-05-07 07:06:00+00:00,62520.71,62582.41,62436.39,62484.11,62.58
2026-05-07 07:07:00+00:00,62484.11,62555.86,62417.88,62518.79,81.45
2026-05-07 07:08:00+00:00,62518.79,62616.29,62505.86,62560.74,3.03
2026-05-07 07:09:00+00:00,62560.74,62667.28,62410.43,62481.52,19.85
2026-05-07 07:10:00+00:00,62481.52,62523.72,62457.93,62490.49,10.90
2026-05-07 07:11:00+00:00,62490.49,62603.08,62394.25,62522.74,97.58
2026-05-07 07:12:00+00:00,62522.74,62655.61,62357.17,62476.52,11.40
2026-05-07 07:13:00+00:00,62476.52,62545.02,62391.44,62501.49,38.92
2026-05-07 07:14:00+00:00,62501.49,62558.53,62461.81,62481.26,40.52
2026-05-07 07:15:00+00:00,62481.26,62496.32,62407.52,62443.49,37.20
2026-05-07 07:16:00+00:00,62443.49,62524.65,62395.23,62429.87,11.64
2026-05-07 07:17:00+00:00,62429.87,62454.65,62382.72,62412.12,79.56
2026-05-07 07:18:00+00:00,62412.12,62440.24,62277.42,62359.82,33.23
2026-05-07 07:19:00+00:00,62359.82,62474.64,62316.46,62442.62,89.87
2026-05-07 07:20:00+00:00,62442.62,62461.70,62381.56,62425.10,75.49
2026-05-07 07:21:00+00:00,62425.10,62457.84,62374.11,62396.74,72.41
2026-05-07 07:22:00+00:00,62396.74,62451.39,62367.19,62428.00,67.96
2026-05-07 07:23:00+00:00,62428.00,62469.14,62389.27,62424.74,57.71
2026-05-07 07:24:00+00:00,62424.74,62516.90,62379.14,62473.88,57.70
2026-05-07 07:25:00+00:00,62473.88,62529.73,62398.44,62463.35,43.42
2026-05-07 07:26:00+00:00,62463.35,62508.90,62418.23,62475.88,99.29
2026-05-07 07:27:00+00:00,62475.88,62546.37,62431.31,62478.78,50.94
2026-05-07 07:28:00+00:00,62478.78,62558.94,62387.27,62484.41,25.75
2026-05-07 07:29:00+00:00,62484.41,62510.06,62435.34,62476.07,73.19
2026-05-07 07:30:00+00:00,62476.07,62537.44,62455.39,62471.61,17.33
2026-05-07 07:31:00+00:00,62471.61,62602.41,62393.62,62533.52,6.09
2026-05-07 07:32:00+00:00,62533.52,62554.13,62483.88,62507.56,54.82
2026-05-07 07:33:00+00:00,62507.56,62538.10,62426.72,62486.60,68.18
2026-05-07 07:34:00+00:00,62486.60,62519.48,62441.50,62473.21,63.83
2026-05-07 07:35:00+00:00,62473.21,62521.50,62441.97,62493.89,48.40
2026-05-07 07:36:00+00:00,62493.89,62571.49,62445.81,62508.26,67.89
2026-05-07 07:37:00+00:00,62508.26,62585.78,62425.09,62542.54,25.95
2026-05-07 07:38:00+00:00,62542.54,62581.11,62384.03,62491.98,30.65
2026-05-07 07:39:00+00:00,62491.98,62528.32,62482.32,62501.06,85.12
2026-05-07 07:40:00+00:00,62501.06,62557.81,62437.43,62493.90,66.42
2026-05-07 07:41:00+00:00,62493.90,62515.44,62462.30,62482.65,23.01
2026-05-07 07:42:00+00:00,62482.65,62516.82,62436.17,62488.17,46.22
2026-05-07 07:43:00+00:00,62488.17,62552.28,62378.70,62414.27,28.08
2026-05-07 07:44:00+00:00,62414.27,62443.78,62403.49,62423.87,66.35
2026-05-07 07:45:00+00:00,62423.87,62451.42,62389.01,62428.67,60.03
2026-05-07 07:46:00+00:00,62428.67,62484.26,62354.47,62374.96,8.02
2026-05-07 07:47:00+00:00,62374.96,62424.57,62347.74,62370.86,99.91
2026-05-07 07:48:00+00:00,62370.86,62484.43,62300.49,62427.94,7.41
2026-05-07 07:49:00+00:00,62427.94,62459.39,62370.09,62412.93,95.66
2026-05-07 07:50:00+00:00,62412.93,62471.65,62371.61,62434.43,48.63
2026-05-07 07:51:00+00:00,62434.43,62477.08,62407.71,62425.46,63.18
2026-05-07 07:52:00+00:00,62425.46,62474.29,62325.58,62394.70,55.43
2026-05-07 07:53:00+00:00,62394.70,62450.16,62305.53,62359.90,18.47
2026-05-07 07:54:00+00:00,62359.90,62377.51,62323.08,62344.58,40.56
2026-05-07 07:55:00+00:00,62344.58,62424.38,62290.66,62392.37,18.06
2026-05-07 07:56:00+00:00,62392.37,62478.04,62348.65,62422.18,57.66
2026-05-07 07:57:00+00:00,62422.18,62471.77,62342.70,62395.34,1.45
2026-05-07 07:58:00+00:00,62395.34,62468.68,62334.33,62431.94,65.95
2026-05-07 07:59:00+00:00,62431.94,62475.07,62388.45,62426.62,85.44
